sale_date,product_category_name,order_units,unit_price,customer_state
2018-03-03,beleza_saude,1,535.9,SP
2018-01-30,telefonia,1,45.0,SP
2017-08-10,informatica_acessorios,1,39.9,RS
2017-10-16,relogios_presentes,1,239.99,SP
2017-09-22,brinquedos,1,38.89,MG
2017-09-04,informatica_acessorios,1,29.35,SP
2018-06-09,moveis_decoracao,1,46.84,SP
2017-12-19,esporte_lazer,1,115.0,SP
2017-05-26,brinquedos,1,149.0,RJ
2018-02-19,artes,1,48.9,PR
2018-03-12,fashion_bolsas_e_acessorios,1,59.0,SP
2018-02-17,esporte_lazer,1,135.9,RS
2018-08-15,cama_mesa_banho,1,54.0,RJ
2018-04-12,eletrodomesticos,1,151.7,DF
2018-04-27,relogios_presentes,1,105.0,SP
2018-08-28,beleza_saude,1,58.2,RJ
2018-06-26,fashion_bolsas_e_acessorios,1,289.9,PA
2018-02-24,industria_comercio_e_negocios,1,120.0,MG
2017-12-18,esporte_lazer,1,110.8,RJ
2018-07-15,relogios_presentes,1,155.97,PR
2017-08-06,brinquedos,1,223.9,RJ
2018-02-12,esporte_lazer,1,179.0,MG
2017-11-28,beleza_saude,1,47.88,RJ
2017-09-01,utilidades_domesticas,1,35.0,SP
2017-09-06,perfumaria,1,339.9,SP
2017-08-05,esporte_lazer,1,59.99,BA
2017-04-10,cama_mesa_banho,1,69.9,SP
2017-11-28,beleza_saude,1,28.49,SP
2018-05-21,cama_mesa_banho,1,74.99,SP
2018-05-21,cama_mesa_banho,1,69.0,SP
2018-05-05,telefonia,1,24.99,SP
2018-01-30,informatica_acessorios,1,41.9,MG
2018-01-24,ferramentas_jardim,1,49.9,RJ
2018-01-17,bebes,1,149.9,SP
2018-01-23,moveis_decoracao,1,76.9,SP
2018-01-23,moveis_decoracao,1,99.9,SP
2018-08-21,esporte_lazer,1,25.5,SP
2018-03-23,perfumaria,1,49.99,SP
2017-10-19,automotivo,1,65.99,RJ
2018-06-06,cama_mesa_banho,4,38.99,SP
2018-04-07,cama_mesa_banho,1,286.0,SP
2017-10-28,beleza_saude,1,19.9,GO
2018-05-13,pet_shop,1,94.9,RJ
2018-04-09,construcao_ferramentas_ferramentas,1,6.8,MS
2018-08-14,utilidades_domesticas,1,64.86,MG
2017-11-28,eletronicos,1,135.9,RJ
2018-07-25,portateis_casa_forno_e_cafe,1,10.19,SP
2017-12-10,livros_tecnicos,1,130.8,PR
2017-12-21,esporte_lazer,1,59.9,PE
2018-04-23,moveis_escritorio,1,139.94,RJ
2018-06-04,informatica_acessorios,1,40.0,MA
2017-01-24,ferramentas_jardim,1,48.0,MG
2017-06-04,utilidades_domesticas,1,89.5,ES
2018-01-12,perfumaria,1,349.9,SP
2018-08-07,bebes,1,141.12,PR
2017-11-11,utilidades_domesticas,1,65.0,SC
2018-04-05,automotivo,1,199.99,SP
2018-03-04,beleza_saude,1,71.5,MS
2017-11-06,consoles_games,1,99.99,RJ
2018-06-29,esporte_lazer,1,169.9,SP
2017-05-10,beleza_saude,1,19.99,SP
2017-06-08,ferramentas_jardim,1,32.9,SP
2017-11-25,papelaria,1,99.0,CE
2017-07-04,brinquedos,1,89.9,GO
2017-03-09,esporte_lazer,1,52.9,SP
2018-08-16,malas_acessorios,1,155.9,RJ
2017-10-19,cool_stuff,1,22.3,SP
2018-01-13,automotivo,1,189.0,SP
2018-07-03,utilidades_domesticas,1,51.0,PE
2018-03-28,eletroportateis,2,32.9,SP
2017-12-05,telefonia,1,27.99,SP
2018-08-27,utilidades_domesticas,1,65.0,SP
2018-08-27,ferramentas_jardim,2,42.0,SP
2018-01-09,beleza_saude,1,180.0,RS
2018-02-20,cool_stuff,1,99.0,SP
2018-07-18,brinquedos,1,179.9,MG
2018-01-12,telefonia,1,24.99,PR
2018-06-18,beleza_saude,1,140.0,RJ
2017-09-28,climatizacao,1,719.99,RJ
2017-06-24,utilidades_domesticas,1,59.9,SP
2018-05-01,informatica_acessorios,1,149.9,SP
2018-08-12,perfumaria,1,98.0,SP
2018-04-29,utilidades_domesticas,1,33.0,SP
2018-08-05,utilidades_domesticas,1,219.9,SC
2018-07-03,utilidades_domesticas,2,44.99,PR
2017-10-03,fashion_roupa_masculina,1,59.9,SP
2018-06-24,moveis_decoracao,1,105.0,SP
2017-07-01,cama_mesa_banho,1,24.9,SP
2017-10-01,cama_mesa_banho,1,260.99,BA
2017-10-01,cama_mesa_banho,1,212.5,BA
2017-07-13,fashion_bolsas_e_acessorios,2,29.9,BA
2017-11-04,ferramentas_jardim,1,799.99,MS
2017-11-08,cama_mesa_banho,1,166.0,SP
2017-11-04,eletronicos,1,19.9,PR
2018-03-08,relogios_presentes,1,219.0,RS
2017-09-30,esporte_lazer,1,200.0,SP
2017-09-18,pet_shop,1,265.0,ES
2018-07-29,utilidades_domesticas,1,118.13,MG
2017-11-26,brinquedos,1,54.9,SP
2018-06-04,automotivo,1,88.9,RJ
2018-05-04,construcao_ferramentas_construcao,1,92.5,RJ
2017-11-24,relogios_presentes,1,69.0,RJ
2017-10-24,telefonia,1,130.0,SP
2017-12-12,ferramentas_jardim,1,99.0,MG
2018-03-20,informatica_acessorios,1,12.0,RJ
2018-07-02,esporte_lazer,1,270.0,PI
2017-11-12,cool_stuff,1,249.99,SP
2017-08-18,utilidades_domesticas,1,54.9,SP
2018-06-19,relogios_presentes,1,78.0,SP
2018-07-03,beleza_saude,4,184.0,MG
2018-01-20,utilidades_domesticas,1,94.0,RJ
2018-06-14,pet_shop,1,29.99,RJ
2017-07-07,eletronicos,1,12.9,PR
2018-07-01,cama_mesa_banho,1,50.0,RS
2017-04-30,malas_acessorios,1,139.9,SP
2018-07-29,relogios_presentes,1,74.67,ES
2018-01-13,moveis_decoracao,1,19.9,MG
2017-08-25,papelaria,1,199.0,SP
2018-03-04,informatica_acessorios,1,149.9,SP
2018-02-15,relogios_presentes,1,108.0,SP
2017-12-07,eletronicos,2,12.9,MG
2017-12-07,eletronicos,2,13.65,MG
2018-07-30,bebes,1,36.75,SP
2018-02-27,eletronicos,1,19.9,SP
2018-05-04,livros_tecnicos,1,57.89,ES
2018-06-19,automotivo,1,19.69,SP
2018-07-18,automotivo,1,131.0,SP
2018-03-22,papelaria,3,15.9,SP
2017-02-07,beleza_saude,1,64.9,MG
2018-01-11,ferramentas_jardim,1,20.9,MG
2018-01-11,esporte_lazer,1,12.5,MG
2018-07-21,bebes,1,15.9,SP
2018-07-04,cama_mesa_banho,1,119.9,SP
2017-07-17,esporte_lazer,1,130.0,BA
2018-08-20,relogios_presentes,1,285.0,SC
2018-02-08,esporte_lazer,1,45.0,PR
2018-05-14,utilidades_domesticas,1,36.0,RJ
2018-08-04,cama_mesa_banho,1,29.99,GO
2018-07-25,cama_mesa_banho,1,149.0,MG
2017-10-21,informatica_acessorios,1,18.9,MG
2018-05-21,moveis_decoracao,2,20.89,SP
2018-04-02,brinquedos,1,69.0,ES
2017-07-12,beleza_saude,1,14.9,SP
2017-03-31,esporte_lazer,1,59.9,MG
2018-06-07,informatica_acessorios,1,135.0,SP
2018-07-21,construcao_ferramentas_seguranca,1,90.5,BA
2017-05-14,moveis_decoracao,1,99.9,RJ
2017-12-05,cool_stuff,1,125.0,MG
2017-08-09,beleza_saude,1,23.99,SP
2018-05-01,papelaria,1,15.99,SP
2018-06-14,fashion_bolsas_e_acessorios,1,24.99,RJ
2017-11-04,cool_stuff,1,59.9,SP
2018-01-21,fashion_calcados,1,98.7,BA
2017-04-03,moveis_escritorio,2,315.99,SP
2017-10-18,beleza_saude,1,184.6,RJ
2018-06-07,construcao_ferramentas_construcao,1,39.5,RJ
2017-07-05,automotivo,1,241.1,PR
2018-06-08,relogios_presentes,1,105.0,RN
2017-08-13,moveis_decoracao,1,34.99,RS
2018-03-26,informatica_acessorios,1,19.9,RJ
2018-01-28,esporte_lazer,1,48.49,SP
2017-11-26,cama_mesa_banho,1,89.9,SP
2018-01-22,cama_mesa_banho,1,99.9,SP
2017-11-16,ferramentas_jardim,1,179.99,MG
2017-12-02,relogios_presentes,1,249.9,RS
2018-05-14,eletronicos,1,89.9,SC
2018-06-05,utilidades_domesticas,1,149.97,RS
2018-06-11,bebidas,1,29.49,SP
2017-01-20,moveis_decoracao,1,46.9,SP
2018-05-06,cama_mesa_banho,1,259.9,SP
2018-02-19,telefonia,1,16.9,SC
2017-03-03,beleza_saude,1,15.75,MG
2017-07-23,instrumentos_musicais,1,46.9,SP
2018-06-08,utilidades_domesticas,6,5.31,MG
2018-06-08,utilidades_domesticas,6,4.9,MG
2018-07-03,utilidades_domesticas,2,62.9,MG
2017-12-20,papelaria,1,15.99,MG
2018-02-23,beleza_saude,1,49.9,SP
2017-02-07,moveis_decoracao,1,27.9,MG
2018-04-12,cama_mesa_banho,1,69.0,SP
2018-05-17,beleza_saude,1,115.0,SP
2018-02-09,relogios_presentes,1,279.9,SP
2018-05-11,utilidades_domesticas,1,109.9,SP
2018-03-17,moveis_decoracao,1,69.9,PE
2017-08-24,esporte_lazer,1,159.9,RS
2017-05-17,cama_mesa_banho,1,17.9,MT
2018-08-21,beleza_saude,1,66.99,RJ
2017-10-04,relogios_presentes,1,49.0,RJ
2018-02-14,esporte_lazer,1,219.9,RS
2018-03-27,utilidades_domesticas,1,37.0,SP
2017-05-24,audio,1,179.9,SP
2017-11-27,ferramentas_jardim,1,49.0,SE
2018-03-31,moveis_escritorio,1,116.6,SP
2018-05-11,eletronicos,1,13.65,RJ
2018-04-19,eletronicos,1,20.0,SP
2018-03-22,esporte_lazer,3,123.9,PR
2017-07-10,informatica_acessorios,1,79.9,PE
2017-11-13,telefonia,1,19.9,SP
2018-03-25,esporte_lazer,1,74.99,SP
2017-09-28,relogios_presentes,1,55.0,CE
2017-10-22,cama_mesa_banho,1,17.9,SP
2018-01-19,utilidades_domesticas,1,7.8,CE
2017-06-08,perfumaria,1,285.15,SP
2017-08-02,telefonia,1,15.0,SP
2018-08-22,pcs,1,530.0,SP
2017-12-09,bebes,1,29.9,ES
2018-06-07,bebidas,1,58.0,SP
2018-08-08,esporte_lazer,1,95.0,SP
2018-05-22,utilidades_domesticas,1,85.5,SP
2018-01-15,relogios_presentes,1,59.9,SP
2017-11-15,papelaria,1,19.9,SP
2017-02-11,moveis_decoracao,1,148.0,MG
2017-07-07,malas_acessorios,1,102.9,RS
2017-07-07,informatica_acessorios,1,139.99,RS
2018-08-07,relogios_presentes,1,75.0,SP
2018-07-23,esporte_lazer,1,99.9,RS
2017-07-02,cool_stuff,1,99.99,RS
2017-06-15,esporte_lazer,1,57.5,SP
2018-04-09,eletrodomesticos_2,1,1699.0,CE
2017-02-22,cama_mesa_banho,1,99.9,DF
2017-08-10,beleza_saude,1,45.0,PR
2018-03-05,moveis_decoracao,1,370.0,ES
2018-01-22,informatica_acessorios,1,89.5,SP
2017-06-11,cama_mesa_banho,1,109.9,SP
2017-06-27,malas_acessorios,1,102.9,RS
2017-09-28,utilidades_domesticas,1,52.9,RS
2017-04-26,esporte_lazer,2,28.0,PE
2018-02-19,telefonia,1,18.99,SP
2017-10-22,utilidades_domesticas,6,9.6,RJ
2017-03-28,bebes,1,59.99,MG
2017-12-08,beleza_saude,1,54.99,SP
2017-11-20,consoles_games,1,24.5,PB
2018-07-29,utilidades_domesticas,1,19.0,SP
2017-07-24,eletronicos,1,18.9,SP
2018-01-24,eletronicos,1,18.9,SP
2018-03-07,beleza_saude,2,49.89,SP
2018-06-29,cama_mesa_banho,1,39.9,SE
2018-03-07,cama_mesa_banho,1,129.9,MG
2018-08-04,papelaria,1,125.9,SP
2017-07-06,moveis_decoracao,1,24.75,SP
2018-03-05,cool_stuff,1,35.0,SP
2017-12-04,perfumaria,1,129.9,MG
2017-05-04,moveis_escritorio,1,129.99,SP
2017-07-02,construcao_ferramentas_jardim,1,74.9,SP
2018-03-01,telefonia,2,14.99,SP
2017-11-26,cama_mesa_banho,1,116.9,RJ
2017-09-26,beleza_saude,1,58.99,SP
2017-11-12,brinquedos,1,549.9,MG
2017-10-01,cool_stuff,2,69.9,RJ
2017-02-14,informatica_acessorios,1,99.0,SP
2018-03-28,moveis_decoracao,1,89.9,SP
2017-12-19,cool_stuff,1,229.99,SP
2018-07-23,utilidades_domesticas,2,84.99,MG
2018-02-01,ferramentas_jardim,1,179.0,RJ
2018-06-03,cama_mesa_banho,1,114.9,SP
2017-07-18,beleza_saude,1,26.9,SP
2017-10-30,beleza_saude,1,98.0,RJ
2018-07-06,utilidades_domesticas,1,49.9,SP
2017-07-21,moveis_escritorio,1,99.99,CE
2018-02-10,informatica_acessorios,1,79.0,RJ
2018-01-15,perfumaria,1,69.9,RS
2018-02-01,cama_mesa_banho,1,99.9,SP
2018-04-06,construcao_ferramentas_seguranca,1,25.0,PR
2018-05-16,portateis_casa_forno_e_cafe,1,1799.0,PR
2018-06-03,eletronicos,1,11.55,DF
2018-01-23,malas_acessorios,1,99.9,SP
2017-11-27,casa_conforto,1,89.9,PR
2018-03-24,brinquedos,1,59.0,SP
2017-07-12,beleza_saude,1,59.9,RJ
2017-09-08,moveis_decoracao,1,59.9,RJ
2017-10-31,utilidades_domesticas,1,15.3,SP
2017-10-18,esporte_lazer,1,99.0,SP
2018-06-21,relogios_presentes,1,155.0,CE
2018-03-26,brinquedos,1,59.9,RS
2018-08-23,moveis_sala,2,53.3,SP
2018-02-14,automotivo,1,39.99,DF
2017-06-30,informatica_acessorios,1,65.99,SP
2017-02-24,brinquedos,1,104.99,RJ
2017-11-03,esporte_lazer,1,329.9,SP
2018-07-20,relogios_presentes,1,35.0,SP
2018-08-08,moveis_decoracao,1,129.9,SP
2017-05-05,utilidades_domesticas,1,176.9,RS
2018-06-18,construcao_ferramentas_jardim,1,104.99,PR
2018-01-16,cama_mesa_banho,1,65.9,RS
2018-01-05,informatica_acessorios,1,59.9,GO
2018-07-03,beleza_saude,1,69.9,SP
2018-08-09,sinalizacao_e_seguranca,4,59.9,SP
2018-04-01,beleza_saude,1,326.16,PR
2017-06-28,perfumaria,1,56.99,MG
2017-12-18,eletronicos,1,18.9,GO
2017-07-07,informatica_acessorios,1,49.9,RJ
2018-08-19,pet_shop,2,114.99,RJ
2018-04-15,eletronicos,1,29.9,SP
2017-08-10,cool_stuff,1,98.9,GO
2018-02-25,eletronicos,1,97.9,MG
2018-01-27,papelaria,1,97.07,SP
2018-03-06,cool_stuff,1,144.99,PR
2017-09-25,perfumaria,1,27.9,PR
2018-07-03,perfumaria,1,119.0,CE
2018-07-31,eletrodomesticos,1,26.0,PR
2018-02-08,dvds_blu_ray,1,24.9,RJ
2018-03-23,beleza_saude,1,379.9,SP
2017-03-20,telefonia,1,67.9,PE
2017-07-28,cama_mesa_banho,2,249.9,MG
2018-05-15,livros_interesse_geral,1,40.0,GO
2017-06-14,pet_shop,1,89.5,RJ
2017-11-24,telefonia,1,29.99,SP
2018-04-28,relogios_presentes,1,29.9,PR
2017-05-10,cama_mesa_banho,1,220.0,MT
2018-06-20,esporte_lazer,1,29.9,MG
2017-08-08,papelaria,1,186.0,SP
2018-06-27,moveis_decoracao,1,79.9,RJ
2017-09-18,pet_shop,1,57.99,MG
2018-02-08,eletronicos,1,13.7,SP
2018-04-19,telefonia,1,29.99,MT
2017-09-04,cama_mesa_banho,1,143.54,SP
2017-09-10,telefonia,1,12.97,SP
2018-05-13,esporte_lazer,1,22.5,SP
2017-11-26,beleza_saude,1,121.9,SP
2018-07-16,relogios_presentes,1,179.9,MG
2017-11-26,telefonia,1,235.9,MG
2017-06-03,beleza_saude,1,299.99,SP
2018-01-15,beleza_saude,1,35.9,SP
2018-08-10,esporte_lazer,1,134.99,MG
2017-05-06,cool_stuff,1,99.9,SP
2018-03-29,cool_stuff,1,109.9,MG
2017-09-26,consoles_games,1,177.99,BA
2017-03-21,beleza_saude,1,19.99,MG
2018-03-06,automotivo,1,16.9,SP
2018-01-27,livros_tecnicos,1,68.0,GO
2018-01-27,livros_tecnicos,1,87.0,GO
2017-08-13,audio,1,89.0,SP
2018-03-21,utilidades_domesticas,1,44.99,SP
2018-04-22,instrumentos_musicais,1,199.0,RS
2017-07-07,informatica_acessorios,2,195.9,SC
2017-10-03,eletronicos,1,19.9,MG
2018-04-11,esporte_lazer,1,128.56,SP
2017-07-10,moveis_decoracao,1,52.99,SC
2018-07-24,beleza_saude,1,364.0,GO
2018-01-01,beleza_saude,1,139.65,BA
2018-03-20,beleza_saude,1,349.9,RJ
2018-06-21,bebidas,2,59.9,SP
2018-01-31,utilidades_domesticas,1,59.9,DF
2017-02-07,cama_mesa_banho,1,84.9,PR
2018-05-31,automotivo,1,415.7,SC
2017-07-20,beleza_saude,1,97.9,DF
2018-01-26,beleza_saude,1,349.9,PB
2017-11-24,ferramentas_jardim,1,49.0,MG
2017-04-16,esporte_lazer,1,165.9,ES
2018-04-09,cool_stuff,1,89.99,RS
2018-05-04,fashion_bolsas_e_acessorios,1,28.99,RJ
2017-02-07,eletroportateis,1,635.9,RJ
2018-07-04,utilidades_domesticas,4,34.0,RJ
2018-05-17,bebes,1,48.9,SP
2018-07-16,construcao_ferramentas_iluminacao,2,29.9,RS
2017-05-22,esporte_lazer,1,32.8,CE
2018-02-09,papelaria,1,59.0,SP
2018-07-13,automotivo,1,58.5,PR
2018-08-05,cama_mesa_banho,1,179.9,SP
2017-11-29,automotivo,1,169.99,MG
2018-05-30,cama_mesa_banho,1,124.99,MG
2018-01-25,esporte_lazer,1,26.11,SP
2017-11-07,moveis_decoracao,1,38.4,SP
2017-03-13,brinquedos,1,104.99,SP
2017-01-25,cama_mesa_banho,1,99.9,RS
2018-01-25,telefonia,1,26.99,SP
2018-01-18,telefonia,1,24.99,PE
2018-08-09,moveis_decoracao,1,78.0,PB
2017-08-28,moveis_decoracao,1,229.0,SP
2018-03-09,beleza_saude,1,16.0,SP
2018-08-14,eletrodomesticos,1,86.0,BA
2018-08-28,relogios_presentes,1,59.0,SP
2018-01-16,automotivo,1,169.9,MG
2018-05-07,beleza_saude,1,330.0,SP
2017-09-18,esporte_lazer,1,45.9,SP
2017-12-06,automotivo,1,179.49,MG
2018-06-10,eletroportateis,1,219.9,SP
2017-11-13,consoles_games,1,94.99,RJ
2018-03-15,telefonia,1,27.99,SP
2017-08-30,beleza_saude,1,15.48,SP
2018-07-22,automotivo,1,269.0,PB
2017-07-03,eletroportateis,1,16.99,BA
2018-07-30,beleza_saude,1,89.9,RS
2018-04-25,automotivo,1,56.7,SP
2018-06-16,beleza_saude,1,39.9,SP
2018-07-23,ferramentas_jardim,1,139.0,SP
2018-03-26,moveis_decoracao,2,39.0,SP
2017-02-15,bebes,1,59.67,SP
2017-05-05,esporte_lazer,1,966.0,SC
2018-03-01,moveis_decoracao,1,59.9,RJ
2018-05-21,eletronicos,1,26.9,SP
2018-04-01,utilidades_domesticas,1,9.9,SC
2018-08-03,construcao_ferramentas_iluminacao,1,228.0,SP
2018-08-03,casa_conforto,1,77.9,PR
2018-06-30,utilidades_domesticas,1,137.0,RJ
2017-07-19,casa_conforto,1,29.0,SP
2018-05-12,beleza_saude,1,110.32,DF
2017-06-24,brinquedos,1,158.9,SP
2018-06-23,esporte_lazer,1,59.9,RJ
2017-11-30,perfumaria,1,56.99,RJ
2018-03-12,moveis_decoracao,1,35.0,RJ
2018-03-12,moveis_decoracao,1,35.0,RJ
2018-03-12,moveis_decoracao,1,35.0,RJ
2018-02-15,papelaria,1,99.0,RS
2017-05-06,perfumaria,1,129.9,MT
2017-12-17,automotivo,1,42.99,SP
2017-10-05,automotivo,1,19.9,SP
2018-02-27,esporte_lazer,1,152.0,ES
2017-05-07,utilidades_domesticas,1,169.99,SP
2018-01-12,utilidades_domesticas,1,94.0,ES
2018-05-03,cool_stuff,1,156.0,MG
2018-08-19,utilidades_domesticas,1,25.9,SP
2017-11-02,moveis_decoracao,1,17.9,SP
2017-11-02,moveis_decoracao,1,17.9,SP
2018-08-20,cama_mesa_banho,1,169.9,SP
2018-08-19,moveis_decoracao,1,49.9,SP
2017-07-10,papelaria,1,139.0,PA
2018-06-14,informatica_acessorios,1,269.99,SP
2017-11-13,perfumaria,1,369.9,RJ
2017-03-27,cool_stuff,1,66.9,SP
2017-12-19,relogios_presentes,1,238.0,TO
2018-03-22,bebes,1,55.0,RS
2018-04-16,cool_stuff,1,79.99,PA
2017-07-29,eletrodomesticos,1,159.0,RJ
2018-02-16,utilidades_domesticas,1,47.99,SP
2017-10-17,consoles_games,1,99.9,RS
2017-07-06,ferramentas_jardim,1,229.0,SP
2017-05-09,informatica_acessorios,1,185.81,SP
2018-03-13,ferramentas_jardim,3,53.9,PR
2017-05-24,relogios_presentes,1,39.0,RJ
2017-07-05,cama_mesa_banho,1,31.9,SP
2018-04-16,beleza_saude,1,152.0,SP
2017-07-20,informatica_acessorios,1,69.0,SP
2017-08-24,utilidades_domesticas,1,67.89,RJ
2017-12-20,telefonia,1,27.99,MA
2018-04-06,fashion_bolsas_e_acessorios,1,39.9,PR
2017-10-27,cool_stuff,1,34.9,SP
2018-04-28,utilidades_domesticas,2,138.0,PR
2017-08-29,bebes,1,50.0,RS
2017-09-01,beleza_saude,1,70.35,GO
2017-12-15,alimentos_bebidas,1,40.8,ES
2017-10-24,cool_stuff,1,249.9,MG
2017-07-28,relogios_presentes,1,68.9,RJ
2018-01-18,fashion_bolsas_e_acessorios,1,49.0,MG
2017-11-24,consoles_games,1,24.5,SP
2018-03-08,eletronicos,1,12.9,SP
2018-02-17,perfumaria,1,79.99,SP
2018-04-01,construcao_ferramentas_construcao,1,114.99,SP
2018-06-13,livros_importados,1,59.89,SP
2018-03-01,relogios_presentes,1,329.99,SP
2018-07-29,telefonia,1,149.0,MG
2017-08-13,brinquedos,1,21.9,MG
2018-01-05,eletroportateis,1,193.0,SP
2017-09-01,consoles_games,1,69.99,SP
2018-06-25,utilidades_domesticas,1,167.0,SP
2018-03-05,agro_industria_e_comercio,1,465.0,SP
2018-04-30,brinquedos,1,69.99,SP
2018-05-10,relogios_presentes,1,115.0,RJ
2017-04-18,perfumaria,1,57.9,SP
2018-03-30,telefonia,1,39.9,BA
2017-05-17,informatica_acessorios,1,31.9,RS
2018-02-24,beleza_saude,1,23.99,SP
2017-08-14,brinquedos,1,89.9,BA
2017-06-30,brinquedos,1,45.99,RS
2018-01-23,bebes,1,59.99,CE
2018-08-03,ferramentas_jardim,1,578.0,SP
2017-12-21,relogios_presentes,3,35.0,SP
2017-11-30,cool_stuff,1,49.9,RS
2018-04-01,automotivo,1,32.54,SP
2018-05-14,eletronicos,1,26.9,SP
2017-02-07,brinquedos,1,149.99,SP
2017-02-07,brinquedos,1,44.95,SP
2017-11-22,agro_industria_e_comercio,1,398.0,SP
2018-01-14,cama_mesa_banho,1,29.97,SP
2017-08-01,beleza_saude,1,134.9,SP
2017-07-15,ferramentas_jardim,1,1160.0,MS
2017-08-25,cama_mesa_banho,1,92.42,GO
2017-11-19,cool_stuff,1,139.99,SP
2017-05-03,automotivo,1,24.87,BA
2017-07-18,fashion_bolsas_e_acessorios,1,49.9,SP
2018-06-28,eletrodomesticos,1,29.9,SP
2018-05-29,cama_mesa_banho,2,99.9,SP
2018-07-29,eletronicos,1,42.9,DF
2018-05-21,relogios_presentes,1,299.0,SP
2017-10-22,esporte_lazer,1,38.2,SP
2017-01-10,ferramentas_jardim,1,380.0,SP
2018-07-03,moveis_cozinha_area_de_servico_jantar_e_jardim,1,139.0,SP
2017-02-02,telefonia,3,6.9,RJ
2017-10-18,beleza_saude,1,23.99,SC
2017-11-26,beleza_saude,1,58.99,SP
2018-03-26,moveis_decoracao,1,179.0,MG
2017-04-26,esporte_lazer,1,59.9,MG
2017-12-20,esporte_lazer,1,169.0,MG
2018-08-05,utilidades_domesticas,1,8.45,SP
2017-10-11,brinquedos,1,99.0,SP
2018-05-30,informatica_acessorios,1,40.5,SP
2018-03-03,bebes,1,39.99,RN
2017-05-08,beleza_saude,1,104.99,SP
2017-12-14,cama_mesa_banho,1,59.9,RS
2018-07-03,cama_mesa_banho,1,78.6,SP
2017-11-24,cama_mesa_banho,1,89.9,RJ
2018-06-20,bebes,1,50.0,RJ
2018-02-27,utilidades_domesticas,1,108.68,MG
2017-11-30,moveis_decoracao,3,89.9,SP
2017-03-13,moveis_decoracao,1,50.9,SP
2018-02-04,moveis_decoracao,1,772.2,PR
2018-03-13,telefonia,1,27.99,MG
2018-06-28,cama_mesa_banho,1,49.9,RJ
2018-06-28,cama_mesa_banho,1,149.0,RJ
2018-05-10,beleza_saude,1,79.99,RJ
2017-08-12,eletronicos,1,38.99,RJ
2018-03-14,beleza_saude,1,34.49,SP
2017-08-04,pet_shop,1,45.0,SP
2018-08-05,cool_stuff,1,259.99,PE
2018-04-30,moveis_decoracao,3,60.0,SP
2018-01-20,cool_stuff,1,99.99,RJ
2018-03-27,cama_mesa_banho,1,79.99,SP
2018-03-16,brinquedos,1,30.5,SP
2017-10-05,esporte_lazer,1,41.0,RJ
2017-07-19,cama_mesa_banho,1,34.9,SP
2017-05-14,informatica_acessorios,1,18.9,SP
2017-08-15,esporte_lazer,2,499.0,PR
2017-07-23,consoles_games,1,19.9,RJ
2017-12-05,brinquedos,1,40.0,SP
2017-10-05,cama_mesa_banho,1,95.03,SP
2017-08-05,bebes,1,59.9,PR
2018-03-22,informatica_acessorios,1,59.0,RS
2017-11-17,cama_mesa_banho,1,99.0,RJ
2018-03-23,brinquedos,1,185.9,SP
2017-07-10,bebes,1,79.9,SP
2018-06-19,eletronicos,1,17.99,RS
2018-05-04,beleza_saude,4,110.32,SP
2018-03-02,papelaria,2,29.0,SP
2017-08-02,brinquedos,1,34.9,MG
2017-11-22,esporte_lazer,1,79.0,RS
2017-05-24,esporte_lazer,1,129.9,PR
2018-07-03,utilidades_domesticas,1,187.85,SP
2017-02-28,eletroportateis,1,649.0,PR
2018-08-16,industria_comercio_e_negocios,1,109.99,SC
2018-04-09,moveis_decoracao,1,179.9,RJ
2018-02-11,beleza_saude,1,325.0,PR
2017-12-20,utilidades_domesticas,1,29.0,SP
2018-04-14,bebes,1,35.99,SP
2018-05-10,beleza_saude,1,119.9,RJ
2018-01-07,fashion_bolsas_e_acessorios,1,44.0,RJ
2018-05-16,brinquedos,1,379.99,MS
2017-06-13,cama_mesa_banho,1,69.9,MG
2017-10-29,esporte_lazer,1,99.9,RS
2017-12-01,cool_stuff,1,59.9,SP
2018-03-09,relogios_presentes,1,284.8,RJ
2018-03-01,cama_mesa_banho,1,80.0,PR
2018-03-04,esporte_lazer,1,119.8,SP
2018-03-22,utilidades_domesticas,1,33.9,RS
2018-03-19,brinquedos,1,279.9,SP
2018-02-12,brinquedos,1,34.9,SP
2018-03-08,esporte_lazer,1,89.0,SP
2018-02-05,brinquedos,1,99.0,SP
2018-03-22,cama_mesa_banho,2,21.9,SP
2017-09-03,eletronicos,1,13.0,SP
2017-03-12,cool_stuff,1,129.99,SP
2018-01-10,utilidades_domesticas,1,79.9,SP
2017-10-12,cama_mesa_banho,1,299.9,SP
2017-08-04,cama_mesa_banho,1,55.6,SP
2017-11-24,cama_mesa_banho,1,56.99,GO
2017-08-03,moveis_decoracao,1,75.0,SP
2017-05-14,cama_mesa_banho,1,22.9,SP
2017-05-14,cama_mesa_banho,1,27.9,SP
2017-05-14,cama_mesa_banho,1,24.9,SP
2018-01-25,esporte_lazer,2,29.9,RJ
2018-01-25,papelaria,1,89.0,RJ
2018-05-07,ferramentas_jardim,1,139.0,MT
2017-07-28,perfumaria,1,189.72,SP
2018-06-08,relogios_presentes,1,45.0,SP
2018-06-22,eletrodomesticos,1,143.75,SC
2018-06-02,cama_mesa_banho,1,132.76,MG
2018-06-02,cama_mesa_banho,1,84.9,MG
2017-07-19,beleza_saude,1,65.0,PE
2017-10-09,beleza_saude,1,84.99,TO
